id,v,w,x,y,z,ts_in,ts_out
38522,0.625,0.525,0.625,0.625,0.32499999999999996,497,1211
38523,0.458,0.6920000000000001,0.6920000000000001,0.392,0.392,201,602
38524,0,0,0.272,0.878,0,899,1332
38525,0.545,0.545,0.545,0.305,0.8450000000000001,397,1456
38526,0.397,0.097,0.753,0.397,0.097,385,1428
38527,0.391,0.759,0.391,0.091,0.091,164,709
38528,0.66,0.66,0.49,0.36,0.36,772,967
38529,0.432,0.41800000000000004,0.41800000000000004,0.7180000000000001,0.41800000000000004,266,1492
38530,0.19199999999999998,0.19199999999999998,0.492,0.492,0.658,55,1821
38531,0.101,0.101,0.749,0.401,0.401,125,978
38532,0.33,0.82,0.82,0.5199999999999999,0.82,275,1425
38533,0.758,0.758,1.0,0.092,0.758,227,1056
38534,1.0,1,1.0,0.106,1.0,126,1879
38535,0.701,0.14900000000000005,0.14900000000000005,0.14900000000000005,0.14900000000000005,686,1071
38536,0.957,0.6569999999999999,0.6569999999999999,0.193,0.6569999999999999,817,1669
38537,0.265,0.265,0.885,0,0,541,1806
38538,0.273,0,0,0.273,0.877,392,398
38539,0,0,0.897,0.253,0.253,920,1854
38540,0.24800000000000003,0.548,0.602,0.548,0.548,440,1393
38541,0.844,0.844,1.0,0.006,1.0,252,673
38542,0,0,0,0.24399999999999997,0.906,917,1972
38543,0.5650000000000001,0.585,0.5650000000000001,0.5650000000000001,0.5650000000000001,39,391
38544,0.472,0.472,0.678,0.472,0.17199999999999996,917,1042
38545,0.19199999999999998,0.658,0.19199999999999998,0.492,0.492,823,934
38546,0.32100000000000006,0.32100000000000006,0.021000000000000046,0.829,0.32100000000000006,853,905
38547,2.7755575615628914e-17,2.7755575615628914e-17,0.85,0.30000000000000004,2.7755575615628914e-17,771,1895
38548,0,0.20900000000000005,0.20900000000000005,0.941,0.20900000000000005,900,1559
38549,0.32200000000000006,0.022000000000000047,0.828,0.32200000000000006,0.022000000000000047,598,663
38550,0.502,0.648,0.20199999999999999,0.502,0.20199999999999999,666,948
38551,0.373,0.673,0.477,0.673,0.673,618,1856
38552,0.648,0.648,0.648,0.502,0.348,13,126
38553,0.856,0.856,0.856,0.5559999999999999,0.294,736,850
38554,0.609,0.241,0.609,0.609,0.909,956,1049
38555,0,0.875,0.275,0,0,649,775
38556,0,0,0,0.19400000000000003,0.956,776,1112
38557,0.46599999999999997,0.684,0.16599999999999995,0.46599999999999997,0.16599999999999995,700,1775
38558,0,0.924,0,0,0.22599999999999995,320,877
38559,0.18700000000000003,0.963,0,0,0.18700000000000003,643,1842
38560,0.23999999999999996,0.23999999999999996,0,0.91,0.23999999999999996,299,806
38561,0.18300000000000002,0.18300000000000002,0,0,0.967,872,1065
38562,0.846,0.5459999999999999,0.846,0.304,0.846,506,820
38563,0.7999999999999999,0.7999999999999999,1.0,0.05,0.7999999999999999,452,1370
38564,0.12,1.0,0.73,0.73,1.0,148,1433
38565,1.0,0.09,0.76,0.76,1.0,317,1412
38566,0.447,0.703,0.703,0.703,0.4029999999999999,305,939
38567,0.752,0.398,0.398,0.098,0.098,94,1733
38568,0.05699999999999997,0.357,0.05699999999999997,0.793,0.357,620,1350
38569,0.927,0.22299999999999995,0.22299999999999995,0,0,143,1334
38570,0.215,0.935,0.635,0.635,0.635,124,874
38571,0.258,0.892,0,0,0,538,1970
38572,0.289,0.8610000000000001,0.561,0.561,0.561,819,1319
38573,0.594,0.556,0.256,0.556,0.556,30,360
38574,0.7929999999999999,0.7929999999999999,0.057,0.7929999999999999,0.7929999999999999,241,897
38575,0.9600000000000001,0.66,0.66,0.66,0.19,944,1674
38576,0,0,0.20900000000000005,0.941,0,774,1083
38577,0.617,0.917,0.617,0.917,0.233,766,1905
38578,0.539,0.8390000000000001,0.539,0.311,0.8390000000000001,742,1857
38579,0.869,0.281,0.569,0.569,0.569,656,891
38580,0.16200000000000006,0.4620000000000001,0.16200000000000006,0.688,0.16200000000000006,748,1388
38581,0.46399999999999997,0.46399999999999997,0.686,0.46399999999999997,0.46399999999999997,761,1919
38582,0.32600000000000007,0.32600000000000007,0.824,0.02600000000000005,0.32600000000000007,254,1441
38583,0.635,0.635,0.515,0.635,0.635,451,1844
38584,0.381,0.08099999999999999,0.769,0.08099999999999999,0.381,834,1113
38585,0.747,0.44699999999999995,0.747,0.403,0.747,971,1959
38586,0.006000000000000033,0.006000000000000033,0.30600000000000005,0.006000000000000033,0.844,365,1703
38587,1.0,0.7,0.7,0.15,0.7,137,1146
38588,0.622,0.922,0.622,0.228,0.922,125,749
38589,0.085,1.0,1.0,1.0,0.765,474,1122
38590,0.32899999999999996,0.521,0.629,0.32899999999999996,0.629,545,1741
38591,0.34199999999999997,0.34199999999999997,0.041999999999999954,0.34199999999999997,0.808,216,768
38592,0.995,0.695,0.995,0.695,0.155,238,1049
38593,0.375,0.375,0.475,0.375,0.375,416,1695
38594,0.694,0.994,0.694,0.994,0.156,130,1580
38595,0.2919999999999999,0.558,0.592,0.2919999999999999,0.2919999999999999,134,485
38596,0.734,0.734,1.0,0.116,1.0,761,889
38597,0.592,0.258,0.892,0.892,0.592,440,1039
38598,0.8630000000000001,0.8630000000000001,0.8630000000000001,0.287,0.5630000000000001,949,1797
38599,0.614,0.23600000000000002,0.536,0.536,0.536,858,1475
38600,0,0.19700000000000004,0,0,0.953,176,1829
38601,0.32899999999999996,0.629,0.521,0.629,0.629,690,751
38602,0.775,0.07499999999999998,0.375,0.375,0.07499999999999998,482,1978
38603,0.31400000000000006,0.836,0.31400000000000006,0.31400000000000006,0.31400000000000006,871,898
38604,0.32799999999999996,0.522,0.628,0.32799999999999996,0.628,48,102
38605,0.877,0.273,0.877,0.577,0.877,807,1028
38606,0.7360000000000001,0.414,0.7360000000000001,0.43600000000000005,0.43600000000000005,855,940
38607,0.163,0.163,0.987,0,0.163,287,1649
38608,0.547,0.603,0.30299999999999994,0.30299999999999994,0.30299999999999994,886,1949
38609,0.707,1,0.707,1.0,0.143,366,1582
38610,0.273,0,0.877,0,0.273,101,785
38611,0.18300000000000002,0,0.967,0.18300000000000002,0.18300000000000002,177,803
38612,1.0,0.825,1.0,0.025,1.0,16,385
38613,0.328,0.822,0.822,0.822,0.5219999999999999,653,700
38614,0,0.984,0.166,0.166,0.166,340,1963
38615,0.723,0.723,1.0,0.127,1.0,659,1484
38616,0.46599999999999997,0.46599999999999997,0.16599999999999995,0.46599999999999997,0.684,815,1691
38617,0.19400000000000003,0.19400000000000003,0.19400000000000003,0.19400000000000003,0.956,610,1951
38618,0.817,0.817,0.817,0.033,1.0,701,1446
38619,0.6529999999999999,0.197,0.6529999999999999,0.953,0.6529999999999999,300,1323
38620,0.21200000000000005,0.21200000000000005,0.21200000000000005,0.21200000000000005,0.938,833,1964
38621,0.491,0.359,0.359,0.659,0.659,259,297
38622,0.596,0.29599999999999993,0.29599999999999993,0.554,0.596,571,1423
38623,0.619,0.231,0.919,0.919,0.919,369,846
38624,0.281,0.569,0.869,0.869,0.869,615,1364
38625,1.0,0.7949999999999999,1.0,1.0,0.055,918,1443
38626,0.846,0.004,1.0,0.846,0.846,77,1164
38627,0,0,0,0,0.958,297,704
38628,0.82,0.82,0.82,0.03,0.82,348,565
38629,0.547,0.603,0.547,0.24700000000000003,0.547,575,1407
38630,0.225,0.925,0.925,0.925,0.925,231,1336
38631,0.63,0.22,0.52,0.52,0.22,430,515
38632,0.318,0.5319999999999999,0.5319999999999999,0.5319999999999999,0.5319999999999999,84,1837
38633,0.8430000000000001,0.8430000000000001,0.543,0.307,0.8430000000000001,797,1987
38634,0.727,0.727,0.727,0.423,0.727,883,1214
38635,0.593,0.257,0.257,0.257,0.257,148,1821
38636,0.156,0.694,0.994,0.994,0.994,254,1909
38637,0.374,0.776,0.476,0.776,0.476,552,1642
38638,0.4149999999999999,0.435,0.715,0.715,0.4149999999999999,415,924
38639,0.42000000000000004,0.12000000000000002,0.73,0.42000000000000004,0.42000000000000004,232,474
38640,0,0.985,0,0,0,917,1890
38641,0.39,0.46,0.39,0.6900000000000001,0.39,875,1361
38642,0.91,0,0,0,0,801,1820
38643,0.22499999999999995,0.22499999999999995,0.925,0,0.22499999999999995,983,1129
38644,0.23199999999999996,0,0,0.918,0,400,856
38645,0.469,0.681,0.681,0.681,0.381,609,657
38646,0.271,0.271,0.879,0.271,0,607,1818
38647,0.972,0,0,0,0.17800000000000002,875,1799
38648,0.941,0,0.20900000000000005,0.20900000000000005,0,244,1663
38649,0.746,1,0.104,1.0,1,55,1382
38650,0.5619999999999999,0.288,0.862,0.862,0.862,80,1243
38651,0.29300000000000004,0.857,0.29300000000000004,0.29300000000000004,0.29300000000000004,741,1410
38652,0.45799999999999996,0.45799999999999996,0.45799999999999996,0.392,0.45799999999999996,357,1660
38653,0.63,0.22,0.93,0.93,0.63,458,766
38654,0.866,0.866,0.284,0.866,0.566,346,1898
38655,0.553,0.253,0.597,0.553,0.553,314,1570
38656,0.728,1,0.728,1.0,0.122,92,1881
38657,0.5790000000000001,0.279,0.571,0.279,0.5790000000000001,821,1626
38658,0.010000000000000037,0.010000000000000037,0.84,0.31000000000000005,0.010000000000000037,671,1993
38659,0.893,0.257,0,0,0,265,1014
38660,0.4089999999999999,0.4089999999999999,0.441,0.709,0.4089999999999999,433,694
38661,0.348,0.802,0.802,0.802,0.502,17,1512
38662,0.529,0.529,0.8290000000000001,0.8290000000000001,0.321,911,1494
38663,0.625,0.32499999999999996,0.32499999999999996,0.625,0.525,883,912
38664,0.759,0.45899999999999996,0.45899999999999996,0.759,0.391,994,1871
38665,0.674,0.476,0.17599999999999996,0.17599999999999996,0.476,317,1876
38666,0.031,1.0,0.819,0.819,1.0,399,1403
38667,0.42300000000000004,0.42300000000000004,0.12300000000000003,0.12300000000000003,0.727,887,1369
38668,0.255,0.595,0.555,0.555,0.555,746,1937
38669,0.071,0.779,0.779,1.0,0.779,861,1747
38670,0.749,0.44899999999999995,0.401,0.44899999999999995,0.749,384,1963
38671,0.45100000000000007,0.699,0.15100000000000005,0.15100000000000005,0.45100000000000007,0,147
38672,0.373,0.777,0.373,0.07299999999999998,0.07299999999999998,550,1906
38673,0.594,0.594,0.594,0.29399999999999993,0.556,670,1900
38674,0.975,0.975,0.975,0.175,0.6749999999999999,793,1203
38675,0.45400000000000007,0.15400000000000005,0.45400000000000007,0.696,0.15400000000000005,721,1034
38676,0.5319999999999999,0.5319999999999999,0.832,0.5319999999999999,0.318,860,1333
38677,0.472,0.678,0.472,0.17199999999999996,0.17199999999999996,581,1204
38678,0.783,0.783,0.483,0.367,0.783,666,1784
38679,0.029000000000000054,0.821,0.029000000000000054,0.029000000000000054,0.029000000000000054,528,1365
38680,0.055,0.7949999999999999,0.7949999999999999,0.7949999999999999,0.7949999999999999,129,1827
38681,0.33799999999999997,0.638,0.33799999999999997,0.33799999999999997,0.512,257,1283
38682,1.0,1,1.0,0.146,1.0,518,522
38683,0.572,0.572,0.872,0.278,0.572,388,489
38684,0.77,1,0.77,0.77,0.08,397,1818
38685,0.8430000000000001,0.307,0.8430000000000001,0.8430000000000001,0.8430000000000001,157,897
38686,0.12300000000000003,0.727,0.12300000000000003,0.42300000000000004,0.42300000000000004,438,587
38687,0.444,0.406,0.7060000000000001,0.406,0.7060000000000001,868,1793
38688,0.349,0.801,0.801,0.501,0.501,540,1186
38689,0.31800000000000006,0.832,0.31800000000000006,0.31800000000000006,0.018000000000000044,792,1340
38690,0.33899999999999997,0.33899999999999997,0.03899999999999995,0.811,0.33899999999999997,291,1812
38691,0.20500000000000004,0,0.20500000000000004,0.945,0.20500000000000004,957,1855
38692,1.0,1,0.014,1.0,1,161,526
38693,0,0.251,0.251,0.899,0,189,575
38694,0.553,0.253,0.553,0.553,0.597,118,1283
38695,0.367,0.06699999999999998,0.783,0.367,0.367,488,710
38696,0.42600000000000005,0.42600000000000005,0.724,0.12600000000000003,0.12600000000000003,518,1961
38697,0.41000000000000003,0.41000000000000003,0.7100000000000001,0.44,0.7100000000000001,339,1963
38698,0.363,0.487,0.487,0.487,0.787,44,1282
38699,0.648,0.348,0.348,0.348,0.502,846,1149
38700,0.758,0.392,0.092,0.092,0.092,730,1723
38701,0,0.952,0.19800000000000004,0.19800000000000004,0,161,357
38702,0.68,0.47,0.38,0.38,0.38,386,1171
38703,0,0.21200000000000005,0.938,0.21200000000000005,0,518,1300
38704,1.0,0.051,0.7989999999999999,0.7989999999999999,0.7989999999999999,523,1744
38705,0.364,0.364,0.364,0.364,0.486,894,1938
38706,0.232,0.618,0.232,0.532,0.232,365,857
38707,0.362,0.06199999999999997,0.788,0.06199999999999997,0.06199999999999997,407,1143
38708,1.0,0.758,1.0,0.758,0.092,619,1622
38709,0.908,0.908,0.242,0.608,0.608,334,1898
38710,0.657,0.357,0.657,0.357,0.493,620,1131
38711,0.772,0.378,0.472,0.772,0.472,178,452
38712,0.329,0.521,0.8210000000000001,0.521,0.521,862,1820
38713,0.18200000000000002,0.18200000000000002,0.18200000000000002,0,0.968,214,1291
38714,0.469,0.16899999999999996,0.469,0.469,0.681,594,1354
38715,0.823,0.027000000000000052,0.027000000000000052,0.027000000000000052,0.32700000000000007,666,1850
38716,0.886,0.264,0,0.264,0,765,1875
38717,0.603,0.903,0.603,0.903,0.247,578,1419
38718,0,0,0.924,0.22599999999999995,0.22599999999999995,121,673
38719,0.837,1,0.837,1.0,0.013,879,1499
38720,0.72,1,1.0,0.13,0.72,912,1128
38721,0.023,1.0,1.0,1.0,0.827,800,1473
38722,0,0.907,0.24299999999999997,0.24299999999999997,0.24299999999999997,914,1026
38723,0.762,0.388,0.762,0.762,0.46199999999999997,589,1037
38724,0.266,0.884,0.584,0.584,0.584,309,1355
38725,0.9700000000000001,0.9700000000000001,0.9700000000000001,0.67,0.18,7,738
38726,1.0,0.824,1.0,0.026,0.824,682,696
38727,0.061,0.789,0.789,0.789,1.0,860,1827
38728,1.0,0.71,0.71,0.14,0.71,765,1168
38729,0,0,0.264,0,0.886,779,1979
38730,0.146,0.704,1.0,1.0,1.0,792,1321
38731,0.33999999999999997,0.33999999999999997,0.03999999999999995,0.33999999999999997,0.81,3,1584
38732,0.788,0.362,0.06199999999999997,0.362,0.06199999999999997,537,1058
38733,0.856,0.856,0.294,0.856,0.856,241,1105
38734,0.745,0.44499999999999995,0.44499999999999995,0.745,0.405,669,1323
38735,0.24499999999999997,0.24499999999999997,0,0,0.905,380,1631
38736,0.756,1,0.094,1.0,1,527,856
38737,0,0,0,0,0.962,229,1643
38738,0.305,0.545,0.8450000000000001,0.545,0.545,27,512
38739,0.3370000000000001,0.3370000000000001,0.813,0.03700000000000006,0.3370000000000001,290,637
38740,0.053999999999999965,0.796,0.053999999999999965,0.354,0.354,900,1907
38741,0.539,0.23900000000000002,0.539,0.539,0.611,70,689
38742,0.15300000000000005,0.15300000000000005,0.697,0.15300000000000005,0.15300000000000005,359,1098
38743,0.889,0.261,0.589,0.889,0.589,776,1908
38744,0.364,0.664,0.486,0.364,0.364,575,1737
38745,0.766,0.08399999999999999,0.384,0.384,0.384,358,1639
38746,0.18499999999999997,0.665,0.18499999999999997,0.485,0.485,984,1300
38747,0.18399999999999997,0.484,0.666,0.18399999999999997,0.18399999999999997,870,980
38748,0.19299999999999998,0.19299999999999998,0.493,0.493,0.657,57,1211
38749,0.843,1,1.0,0.007,1.0,325,1046
38750,0.52,0.52,0.63,0.22,0.22,197,247
38751,0.936,0,0.21399999999999994,0,0,409,1824
38752,0.11200000000000002,0.41200000000000003,0.41200000000000003,0.11200000000000002,0.738,940,1055
38753,0.997,0.153,0,0.153,0.153,405,1495
38754,0.667,0.483,0.667,0.367,0.367,678,989
38755,0.45300000000000007,0.697,0.15300000000000005,0.45300000000000007,0.15300000000000005,704,967
38756,0.364,0.486,0.364,0.664,0.364,406,934
38757,0.348,0.348,0.04799999999999996,0.802,0.04799999999999996,671,1714
38758,0.23499999999999996,0,0.23499999999999996,0.915,0.23499999999999996,321,1173
38759,0.486,0.18599999999999997,0.18599999999999997,0.664,0.18599999999999997,954,1445
38760,0.893,0.893,0.257,0.893,0.593,556,759
38761,0.5750000000000001,0.5750000000000001,0.575,0.5750000000000001,0.275,141,1119
38762,0.71,0.44000000000000006,0.14000000000000004,0.44000000000000006,0.14000000000000004,676,837
38763,0.384,0.384,0.766,0.384,0.08399999999999999,315,555
38764,0.31800000000000006,0.31800000000000006,0.31800000000000006,0.31800000000000006,0.832,150,1397
38765,0.508,0.34199999999999997,0.642,0.642,0.642,59,1367
38766,0.965,0.965,0.965,0.965,0.185,6,1675
38767,0.888,0,0,0.262,0.262,595,1913
38768,0.464,0.686,0.686,0.386,0.686,566,1957
38769,0,0.17600000000000002,0.17600000000000002,0.17600000000000002,0.974,472,541
38770,0.238,0.612,0.612,0.912,0.912,486,1155
38771,0.488,0.18799999999999997,0.18799999999999997,0.662,0.18799999999999997,674,746
38772,0.894,0,0.256,0,0,191,424
38773,0.768,0.082,0.768,1.0,1.0,477,762
38774,0.18900000000000003,0,0.961,0,0,406,1960
38775,0.348,0.348,0.502,0.348,0.648,535,604
38776,0.66,0.36,0.36,0.66,0.49,392,639
38777,0.007000000000000034,0.30700000000000005,0.843,0.30700000000000005,0.007000000000000034,203,1140
38778,0.21899999999999994,0.21899999999999994,0,0,0.931,264,1002
38779,0.328,0.822,0.5219999999999999,0.5219999999999999,0.822,413,1711
38780,0.7879999999999999,1,0.7879999999999999,0.7879999999999999,0.062,978,1914
38781,0.92,0.62,0.62,0.92,0.23,950,1495
38782,0,0,0.168,0,0.982,97,1572
38783,0.739,0.43899999999999995,0.739,0.43899999999999995,0.411,29,930
38784,0.30200000000000005,0.30200000000000005,0.0020000000000000295,0.0020000000000000295,0.848,375,1510
38785,0.498,0.498,0.652,0.498,0.498,287,701
38786,0.17700000000000002,0.973,0.17700000000000002,0.17700000000000002,0,981,1123
38787,0.274,0.576,0.576,0.876,0.576,16,24
38788,0.28,0,0.28,0,0.87,460,1450
38789,0.634,0.934,0.634,0.934,0.216,960,1217
38790,0.5780000000000001,0.5780000000000001,0.5780000000000001,0.572,0.278,700,1373
38791,0.666,0.366,0.666,0.366,0.484,745,1906
38792,0.17600000000000002,0.17600000000000002,0.17600000000000002,0.974,0,59,1439
38793,0.32999999999999996,0.52,0.63,0.32999999999999996,0.32999999999999996,20,159
38794,0.8550000000000001,0.8550000000000001,0.8550000000000001,0.8550000000000001,0.295,402,1028
38795,0.154,0,0.154,0,0.996,589,1659
38796,0.894,0.894,0.894,0.594,0.256,593,880
38797,0.24200000000000002,0.24200000000000002,0.542,0.608,0.24200000000000002,851,1295
38798,1.0,0.7929999999999999,0.7929999999999999,0.057,0.7929999999999999,392,1956
38799,0.264,0.5640000000000001,0.5640000000000001,0.586,0.264,358,632
38800,0.533,0.617,0.533,0.233,0.533,356,1798
38801,0.7929999999999999,1,1.0,1.0,0.057,753,1920
38802,0.543,0.607,0.30699999999999994,0.607,0.607,113,949
38803,0.84,0.01,1.0,0.84,1.0,230,1129
38804,0.546,0.24600000000000002,0.604,0.546,0.546,469,1343
38805,0.789,0.789,0.789,0.789,0.061,985,1495
38806,0.562,0.588,0.262,0.262,0.562,474,1997
38807,0.513,0.513,0.513,0.337,0.8130000000000001,301,1252
38808,0.804,0.346,0.04599999999999996,0.04599999999999996,0.346,624,1175
38809,0.8049999999999999,1,0.045,0.8049999999999999,0.8049999999999999,283,480
38810,0.619,0.531,0.231,0.531,0.531,931,1779
38811,0.43300000000000005,0.717,0.13300000000000003,0.43300000000000005,0.43300000000000005,460,1944
38812,0.581,0.581,0.881,0.269,0.581,346,1908
38813,0.095,1.0,0.755,0.755,1.0,865,1876
38814,0.926,0.926,0.926,0.926,0.224,679,1068
38815,0.91,0.24,0.91,0.61,0.91,370,808
38816,0.537,0.537,0.8370000000000001,0.8370000000000001,0.313,916,1533
38817,0.926,0.926,0.626,0.626,0.224,922,1829
38818,1.0,1,1.0,1.0,0.138,331,1541
38819,1.0,0.777,0.777,0.073,1.0,249,1231
38820,0.562,0.588,0.588,0.2879999999999999,0.2879999999999999,805,1101
38821,0.32199999999999995,0.622,0.32199999999999995,0.528,0.32199999999999995,454,761
38822,0.253,0,0.897,0.253,0,814,1372
38823,0.16000000000000006,0.16000000000000006,0.4600000000000001,0.16000000000000006,0.69,911,1510
38824,0.778,0.478,0.478,0.372,0.478,950,1635
38825,0.864,0.286,0.864,0.864,0.864,83,214
38826,1.0,1,1.0,0.056,1.0,283,1450
38827,0.725,0.12500000000000003,0.42500000000000004,0.42500000000000004,0.42500000000000004,185,1719
38828,0.824,0.5239999999999999,0.326,0.824,0.5239999999999999,498,626
38829,0,0.18300000000000002,0.18300000000000002,0.967,0.18300000000000002,133,1321
38830,0.9540000000000001,0.654,0.9540000000000001,0.9540000000000001,0.196,893,1274
38831,1.0,0.834,0.834,0.016,0.834,867,1898
38832,0,0.962,0,0.18800000000000003,0,761,1915
38833,0.514,0.214,0.514,0.514,0.636,880,1386
38834,0.493,0.793,0.357,0.493,0.793,242,491
38835,0.566,0.866,0.284,0.866,0.866,78,446
38836,0.052999999999999964,0.052999999999999964,0.797,0.052999999999999964,0.353,693,788
38837,1.0,1,0.832,0.832,0.018,502,1030
38838,0.362,0.488,0.788,0.488,0.488,919,1875
38839,0.578,0.578,0.878,0.272,0.578,365,1272
38840,0.906,0.606,0.906,0.606,0.244,455,841
38841,0,0.22899999999999995,0,0.921,0,121,908
38842,1.0,0.723,0.127,1.0,0.723,197,1951
38843,0.481,0.781,0.369,0.781,0.781,886,952
38844,0.44,0.7100000000000001,0.41000000000000003,0.7100000000000001,0.7100000000000001,476,1053
38845,0.28800000000000003,0.28800000000000003,0.862,0,0,735,1364
38846,0.778,0.372,0.372,0.372,0.372,269,397
38847,0.43300000000000005,0.13300000000000003,0.717,0.43300000000000005,0.13300000000000003,257,1095
38848,1.0,1,1.0,1.0,0.127,846,1468
38849,0,0.28300000000000003,0,0.867,0.28300000000000003,806,808
38850,0.052999999999999964,0.052999999999999964,0.052999999999999964,0.052999999999999964,0.797,866,1136
38851,0.7839999999999999,1,0.066,1.0,0.7839999999999999,867,1829
38852,0.43600000000000005,0.43600000000000005,0.43600000000000005,0.414,0.7360000000000001,265,1220
38853,0.094,0.756,0.394,0.394,0.394,236,1540
38854,0,0,0.963,0.18700000000000003,0.18700000000000003,849,1813
38855,0.8099999999999999,0.8099999999999999,1.0,1.0,0.04,943,1788
38856,0.838,0.838,0.5379999999999999,0.838,0.312,454,1284
38857,0.82,0.82,0.5199999999999999,0.33,0.5199999999999999,652,1923
38858,0.973,0.177,0.6729999999999999,0.6729999999999999,0.973,461,845
38859,1.0,1,0.8039999999999999,0.046,0.8039999999999999,452,1957
38860,0.5830000000000001,0.5830000000000001,0.5830000000000001,0.567,0.28300000000000003,818,1727
38861,0.32900000000000007,0.029000000000000054,0.029000000000000054,0.029000000000000054,0.821,241,1977
38862,0.46799999999999997,0.682,0.16799999999999995,0.46799999999999997,0.16799999999999995,96,294
38863,0.17299999999999996,0.677,0.473,0.473,0.17299999999999996,640,1021
38864,0.33799999999999997,0.812,0.33799999999999997,0.03799999999999995,0.33799999999999997,85,1228
38865,0.814,0.814,0.814,0.336,0.814,779,1618
38866,0.20800000000000005,0,0,0.942,0,518,1212
38867,0.538,0.23800000000000002,0.538,0.612,0.23800000000000002,406,1016
38868,0.364,0.664,0.486,0.364,0.664,894,1589
38869,0.24300000000000002,0.24300000000000002,0.543,0.607,0.24300000000000002,933,1441
38870,0.908,0.908,0.608,0.608,0.242,374,1845
38871,0.7939999999999999,0.056,1.0,0.7939999999999999,0.7939999999999999,812,1356
38872,0.896,0.896,0.254,0.596,0.896,20,1392
38873,0.741,1,0.741,0.741,0.109,948,1451
38874,0.8089999999999999,0.041,1.0,0.8089999999999999,0.8089999999999999,649,1602
38875,0.01400000000000004,0.31400000000000006,0.01400000000000004,0.836,0.01400000000000004,826,1697
38876,0.169,0.981,0,0,0.169,422,501
38877,0,0,0.989,0,0.161,74,660
38878,0.254,0.554,0.254,0.254,0.596,220,1828
38879,0.557,0.8570000000000001,0.557,0.293,0.557,453,1000
38880,1.0,0.102,0.748,0.748,0.748,570,1356
38881,0.117,1.0,0.733,1.0,1.0,449,1112
38882,0.45,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,865,970
38883,0.268,0.268,0.268,0.268,0.882,336,1203
38884,0.933,0.933,0.933,0.933,0.217,473,1485
38885,0,0.88,0,0,0.27,656,914
38886,0.836,0.836,0.5359999999999999,0.314,0.5359999999999999,911,953
38887,0.374,0.374,0.07399999999999998,0.776,0.374,142,276
38888,0.213,0.213,0.513,0.637,0.213,230,437
38889,0.521,0.32899999999999996,0.629,0.32899999999999996,0.629,373,1719
38890,0.41000000000000003,0.74,0.41000000000000003,0.11000000000000001,0.11000000000000001,135,979
38891,1.0,0.711,0.139,1.0,1,818,1552
38892,0.918,0.618,0.232,0.918,0.918,277,1182
38893,0.07999999999999999,0.77,0.38,0.07999999999999999,0.07999999999999999,776,1007
38894,0.816,0.816,1.0,0.034,0.816,359,661
38895,0.147,1.0,1.0,0.703,0.703,262,1731
38896,0.128,0.722,0.722,0.722,1.0,751,1265
38897,0.858,0.858,0.5579999999999999,0.292,0.858,151,571
38898,0.4570000000000001,0.15700000000000006,0.693,0.15700000000000006,0.15700000000000006,235,394
38899,0.143,0.707,1.0,1.0,0.707,113,699
38900,0.83,0.32,0.5299999999999999,0.83,0.83,672,839
38901,0.691,0.459,0.3909999999999999,0.3909999999999999,0.3909999999999999,94,1336
38902,0.901,0,0.24899999999999997,0.24899999999999997,0.24899999999999997,458,1372
38903,0.852,0.29800000000000004,0.29800000000000004,0.29800000000000004,0,179,469
38904,1.0,1,1.0,1.0,0.08,669,1597
38905,1.0,0.7839999999999999,0.7839999999999999,0.066,0.7839999999999999,836,1896
38906,0.45500000000000007,0.45500000000000007,0.45500000000000007,0.695,0.45500000000000007,462,1501
38907,0.764,0.46399999999999997,0.764,0.386,0.46399999999999997,343,1791
38908,0.30000000000000004,0.30000000000000004,0.30000000000000004,2.7755575615628914e-17,0.85,41,741
38909,0.274,0,0.876,0,0.274,854,1355
38910,0.879,0.271,0.879,0.879,0.879,546,1369
38911,0.715,0.13500000000000004,0.13500000000000004,0.13500000000000004,0.13500000000000004,653,1975
38912,0.612,0.23800000000000002,0.23800000000000002,0.23800000000000002,0.23800000000000002,651,1015
38913,0.332,0.818,0.5179999999999999,0.5179999999999999,0.5179999999999999,603,736
38914,0.73,0.73,1.0,0.12,0.73,883,1399
38915,0.7420000000000001,0.7420000000000001,0.7420000000000001,0.7420000000000001,0.408,610,1083
38916,0.315,0.535,0.535,0.8350000000000001,0.8350000000000001,784,1236
38917,0.735,0.41500000000000004,0.41500000000000004,0.11500000000000002,0.41500000000000004,571,1742
38918,0.057,1.0,1.0,0.7929999999999999,1.0,431,1903
38919,0.34199999999999997,0.642,0.508,0.642,0.642,371,1525
38920,0.554,0.254,0.596,0.254,0.254,236,575
38921,0.754,1,0.096,1.0,1,622,1072
38922,0.5860000000000001,0.564,0.5860000000000001,0.28600000000000003,0.5860000000000001,804,834
38923,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.438,483,723
38924,0.791,0.791,0.791,0.791,0.059,316,1362
38925,0.5830000000000001,0.567,0.5830000000000001,0.5830000000000001,0.28300000000000003,670,1878
38926,0.9480000000000001,0.648,0.648,0.648,0.202,578,1422
38927,0.607,0.30699999999999994,0.30699999999999994,0.543,0.607,460,1905
38928,1.0,0.743,0.107,1.0,0.743,610,944
38929,1.0,0.848,0.848,0.848,0.002,48,1328
38930,0.492,0.658,0.492,0.19199999999999998,0.492,338,933
38931,0,0,0.862,0,0.28800000000000003,417,1679
