id,x,y,ts_in,ts_out
47548,1.0,0.053,958,1749
47549,0.30000000000000004,0.85,185,1318
47550,0.257,0.893,82,1324
47551,0,0.887,951,1204
47552,0.253,0.897,60,219
47553,0.395,0.755,593,1900
47554,0.626,0.224,737,1903
47555,0.347,0.803,228,953
47556,0,0.89,501,1059
47557,0.598,0.552,904,1833
47558,0.482,0.668,203,978
47559,0.069,1.0,740,1793
47560,0.556,0.29399999999999993,118,627
47561,0.07799999999999999,0.772,329,949
47562,0.796,0.354,376,1187
47563,0.21,0.9400000000000001,732,1391
47564,0.495,0.355,811,1700
47565,0.637,0.213,348,960
47566,0.599,0.251,268,1389
47567,0.721,0.129,564,1853
47568,0.651,0.499,867,1123
47569,0.938,0,944,1835
47570,0.45,0.4,536,900
47571,0.775,0.07499999999999998,349,477
47572,0.162,0.988,552,1592
47573,0.295,0.8550000000000001,862,1676
47574,0.513,0.637,573,599
47575,0.358,0.792,92,280
47576,0.575,0.5750000000000001,281,1066
47577,0.914,0,798,1501
47578,1.0,0.105,550,1312
47579,0.17899999999999996,0.671,75,747
47580,0.397,0.45299999999999996,421,1760
47581,0.811,0.339,252,1295
47582,0.174,0.9760000000000001,871,1054
47583,0.552,0.598,800,1086
47584,0.756,0.094,52,1465
47585,0.31899999999999995,0.531,414,1831
47586,0.168,0.6819999999999999,457,1007
47587,0.547,0.603,947,1741
47588,1.0,0.068,670,1940
47589,1.0,0.073,138,180
47590,0.674,0.476,944,1378
47591,0.773,0.377,198,1802
47592,0.376,0.474,95,1989
47593,0.263,0.587,682,1123
47594,0.379,0.771,755,1084
47595,0.6609999999999999,0.189,942,1796
47596,0.079,0.771,762,1748
47597,0.631,0.219,228,419
47598,0.368,0.782,76,766
47599,0.073,0.777,98,812
47600,0.023,1.0,112,1007
47601,0,0.911,629,1965
47602,0.23199999999999996,0.918,560,1444
47603,0.614,0.536,121,1852
47604,0.755,0.395,718,1693
47605,0.654,0.496,689,1586
47606,0.629,0.221,680,1929
47607,0.829,0.32100000000000006,250,389
47608,0.918,0,173,411
47609,0.512,0.33799999999999997,174,951
47610,0.499,0.651,186,1415
47611,0.767,0.383,666,780
47612,0.959,0.19100000000000003,919,1422
47613,0.027,1.0,251,1441
47614,0.644,0.506,161,1062
47615,0.227,0.623,395,548
47616,0,0.868,848,1474
47617,0,0.876,600,1121
47618,0.01400000000000004,0.836,593,1852
47619,0.794,0.055999999999999966,455,513
47620,0.654,0.19599999999999998,740,1165
47621,0.828,0.32200000000000006,621,1982
47622,0.734,0.41600000000000004,657,1737
47623,0.219,0.631,682,1463
47624,0.708,0.142,319,1433
47625,0.28300000000000003,0.867,228,560
47626,0.167,0.6829999999999999,222,1925
47627,0.772,0.07799999999999999,453,1329
47628,0.118,0.732,894,1626
47629,0.26,0.59,505,1864
47630,0.274,0.576,676,1267
47631,0.264,0.586,861,1081
47632,0.712,0.138,734,1266
47633,0.144,1.0,291,1619
47634,0.30600000000000005,0.844,527,897
47635,0.33499999999999996,0.515,898,905
47636,0.37,0.78,370,1481
47637,0.029,1.0,5,1568
47638,0.349,0.801,368,1888
47639,0.375,0.475,856,1262
47640,0.55,0.29999999999999993,589,757
47641,1.0,0.025,977,1973
47642,0.781,0.369,783,1901
47643,0.745,0.105,215,419
47644,0.36,0.79,933,1143
47645,0.828,0.322,368,1891
47646,0.209,0.641,910,1536
47647,0.216,0.634,290,1808
47648,0.042999999999999955,0.807,533,1863
47649,0.073,0.777,554,1933
47650,0.372,0.478,332,1510
47651,1.0,0.032,729,1790
47652,0.27,0.88,63,773
47653,0.328,0.822,798,954
47654,0.167,0.983,94,568
47655,0.536,0.614,684,1580
47656,0.554,0.596,272,874
47657,0.08,0.77,709,1350
47658,0.845,0.005,246,1864
47659,0.43100000000000005,0.719,405,485
47660,0.769,0.381,808,1832
47661,0.358,0.492,922,1483
47662,0.661,0.489,785,959
47663,0.813,0.03700000000000006,39,1353
47664,0.43699999999999994,0.413,188,610
47665,0.762,0.088,952,1112
47666,0.423,0.727,150,1884
47667,0.912,0,244,1776
47668,0.493,0.357,388,1393
47669,0.23399999999999996,0.916,395,854
47670,0.233,0.617,182,1617
47671,0.049,1.0,27,1345
47672,0.602,0.548,726,1206
47673,0.818,0.032,207,576
47674,0.15000000000000005,0.7,766,1894
47675,0.946,0,298,850
47676,0.934,0.216,585,1302
47677,0.152,0.998,370,458
47678,1.0,0.038,768,1563
47679,0.352,0.498,828,1058
47680,0.214,0.636,877,1366
47681,0.7899999999999999,0.06,486,617
47682,0.103,1.0,495,1924
47683,1.0,0.146,142,1813
47684,0.126,1.0,196,1764
47685,0.357,0.793,85,673
47686,0.55,0.29999999999999993,393,786
47687,0.225,0.925,557,857
47688,0.212,0.638,344,931
47689,0.273,0.577,928,1712
47690,1.0,0.056,951,1343
47691,0.39,0.46,730,1595
47692,0.035,1.0,501,1928
47693,0.431,0.719,105,565
47694,0.8330000000000001,0.317,345,1143
47695,0.047,0.8029999999999999,215,1939
47696,0.873,0,871,1955
47697,0.46599999999999997,0.684,865,1920
47698,0.494,0.356,906,1801
47699,0.838,0.012000000000000038,564,1348
47700,0,0.994,194,1594
47701,0.10300000000000001,0.747,910,1225
47702,0.19200000000000003,0.958,136,611
47703,0.771,0.079,932,1391
47704,1.0,0.036,992,1644
47705,0.479,0.371,231,1795
47706,0.14500000000000005,0.705,865,1562
47707,0.368,0.482,125,339
47708,0.007,1.0,566,1121
47709,0.382,0.768,636,745
47710,0.771,0.379,207,311
47711,0.647,0.503,334,1652
47712,0,0.925,990,1642
47713,0.20600000000000004,0.944,696,1776
47714,0.04599999999999996,0.804,878,1159
47715,0.606,0.544,413,1778
47716,0.144,1.0,941,1331
47717,0.079,1.0,627,1926
47718,0.662,0.488,237,943
47719,0.601,0.549,883,1826
47720,0.018000000000000044,0.832,93,1469
47721,0.361,0.489,357,1467
47722,0.493,0.357,698,1820
47723,0.229,0.921,188,1995
47724,0.404,0.746,569,1866
47725,0.889,0.261,237,1636
47726,0.122,1.0,513,516
47727,0.7000000000000001,0.45,945,1933
47728,0.465,0.6849999999999999,527,1579
47729,0.945,0,499,1255
47730,0.426,0.7240000000000001,518,1222
47731,0.584,0.266,641,1809
47732,0.43899999999999995,0.411,823,1099
47733,1.0,0.093,92,1013
47734,0.445,0.4049999999999999,948,1929
47735,0.826,0.02400000000000005,927,1895
47736,0.18600000000000003,0.964,350,1894
47737,0.28200000000000003,0.868,381,1229
47738,0.498,0.352,39,767
47739,0.74,0.11,577,1790
47740,0.42600000000000005,0.424,705,1251
47741,0.272,0.878,335,1218
47742,0.29999999999999993,0.55,704,845
47743,0.379,0.471,61,1233
47744,0.746,0.10400000000000001,797,1032
47745,1.0,0.08,219,529
47746,0,0.94,576,1317
47747,0.10700000000000001,0.743,784,858
47748,0.35,0.5,243,980
47749,0.933,0.217,907,1545
47750,0.13000000000000003,0.72,137,1679
47751,0.478,0.372,196,1390
47752,0.03600000000000006,0.814,405,1656
47753,0.556,0.594,809,1561
47754,0.421,0.42899999999999994,993,1007
47755,0.743,0.107,16,252
47756,0.935,0.21499999999999994,627,1620
47757,0.348,0.502,436,1101
47758,0.592,0.258,645,1738
47759,0.676,0.17399999999999996,39,1625
47760,0.622,0.228,273,358
47761,0.891,0,859,1055
47762,0.68,0.47,516,1756
47763,0.623,0.527,810,1099
47764,0.277,0.873,313,1776
47765,0.329,0.8210000000000001,726,1553
47766,0.98,0.17,204,1649
47767,0.234,0.916,262,1532
47768,0.641,0.209,663,1394
47769,0.368,0.482,478,1357
47770,0.422,0.42800000000000005,340,1519
47771,0.636,0.514,827,1043
47772,0.815,0.3350000000000001,950,1654
47773,0.392,0.458,845,1388
47774,0.709,0.441,681,1192
47775,0.482,0.668,785,1577
47776,0.20299999999999999,0.647,440,541
47777,0.604,0.546,627,1924
47778,0.8270000000000001,0.323,155,972
47779,0.868,0.28200000000000003,818,1989
47780,0.05,1.0,197,1594
47781,0.353,0.497,783,1403
47782,0.489,0.361,351,728
47783,0.842,0.008000000000000035,781,1561
47784,0.402,0.748,508,1296
47785,0.24999999999999997,0.9,357,1708
47786,0.364,0.786,842,1270
47787,0.041,1.0,220,600
47788,0.279,0.871,926,1964
47789,0.162,0.688,868,1848
47790,0.8079999999999999,0.042,415,1806
47791,0,0.882,816,1983
47792,0.5559999999999999,0.294,335,1786
47793,0.86,0,386,587
47794,0.279,0.571,490,1919
47795,0.702,0.44800000000000006,280,1990
47796,0.422,0.7280000000000001,336,358
47797,0.829,0.021,843,1676
47798,0.902,0,808,1565
47799,0.162,0.988,592,1441
47800,0.17300000000000001,0.977,614,1566
47801,0.13700000000000004,0.713,231,1486
47802,0.87,0.28,712,1241
47803,0.306,0.844,555,1089
47804,0,0.9,102,196
47805,0.871,0.279,204,1863
47806,0.384,0.766,409,1087
47807,0.664,0.486,912,1302
47808,0.205,0.9450000000000001,227,1313
47809,0.997,0.153,349,668
47810,0.22099999999999995,0.929,629,1871
47811,0.224,0.626,352,1117
47812,0.696,0.154,520,930
47813,0.07199999999999998,0.778,126,1649
47814,0.539,0.611,784,865
47815,0.502,0.648,973,1897
47816,0.078,1.0,984,1092
47817,0.441,0.709,34,1392
47818,0.362,0.788,236,1762
47819,0.33699999999999997,0.513,910,1668
47820,0.477,0.373,603,941
47821,0.67,0.18,745,1758
47822,1.0,0.052,558,1373
47823,0.589,0.561,349,1426
47824,0.676,0.474,1,1917
47825,0.551,0.599,425,1787
47826,0.86,0,942,1695
47827,0.994,0.156,925,1905
47828,0.956,0,286,349
47829,0.743,0.10700000000000001,341,1442
47830,0,0.922,400,1236
47831,0.328,0.5219999999999999,652,904
47832,0.03600000000000006,0.814,386,1735
47833,0.848,0.302,744,951
47834,0.252,0.898,669,1875
47835,0.588,0.262,459,1977
47836,0.547,0.30299999999999994,582,1018
47837,0.353,0.797,205,283
47838,0.098,1.0,224,255
47839,0.11500000000000002,0.735,642,1102
47840,0.12,1.0,518,1798
47841,0.544,0.606,376,950
47842,0.17400000000000002,0.976,552,1330
47843,0.15300000000000005,0.697,894,1608
47844,0.17199999999999996,0.678,361,457
47845,0.9720000000000001,0.178,726,1092
47846,0.52,0.63,616,1072
47847,0.604,0.246,235,1043
47848,0.137,0.713,381,744
47849,0.114,1.0,486,1820
47850,0.697,0.15300000000000005,581,987
47851,0.15800000000000006,0.692,984,1149
47852,0.381,0.469,467,726
47853,0.779,0.07099999999999998,707,1476
47854,0.384,0.46599999999999997,667,1704
47855,0.846,0.30400000000000005,349,1158
47856,0.436,0.41400000000000003,41,1416
47857,0.476,0.374,991,1169
47858,0.83,0.32,272,1769
47859,0,0.866,763,1369
47860,0.43099999999999994,0.419,562,1392
47861,0.29500000000000004,0.855,18,901
47862,0.385,0.765,462,719
47863,1.0,0.099,836,1078
47864,0.086,0.764,611,1077
47865,0.579,0.271,73,1176
47866,0.564,0.5860000000000001,704,1364
47867,0.122,0.728,226,1479
47868,0.149,1.0,893,1337
47869,0.296,0.854,172,1252
47870,1.0,0.001,905,1807
47871,0,0.988,1000,1330
47872,0.24000000000000002,0.61,370,566
47873,0.463,0.6869999999999999,879,1747
47874,0.279,0.571,695,1998
47875,0.621,0.229,248,1030
47876,0.474,0.376,52,1140
47877,0.516,0.634,981,1643
47878,0,0.992,173,1909
47879,1.0,0.126,791,856
47880,0.56,0.59,6,1056
47881,0,0.874,584,925
47882,0.922,0.22799999999999995,568,1599
47883,0.803,0.04699999999999996,296,1461
47884,0.412,0.43800000000000006,956,1705
47885,0.113,0.737,540,1448
47886,0.463,0.6869999999999999,717,1885
47887,0.664,0.486,19,1374
47888,0.44599999999999995,0.404,218,1505
47889,0.204,0.646,584,1434
47890,0.32900000000000007,0.821,569,1118
47891,0.362,0.488,627,1219
47892,0.794,0.055999999999999966,630,1554
47893,0.7060000000000001,0.444,190,210
47894,0.436,0.7140000000000001,284,1214
47895,0.018000000000000044,0.832,88,761
47896,0.257,0.893,823,953
47897,0.032,1.0,651,1387
47898,0.766,0.084,155,1129
47899,0.327,0.8230000000000001,287,1846
47900,0.165,0.6849999999999999,486,1790
47901,0.472,0.678,730,1243
47902,0.359,0.491,876,1618
47903,1.0,0.112,555,638
47904,0,0.938,553,1719
47905,0.568,0.28200000000000003,476,1745
47906,0.10400000000000001,0.746,587,1024
47907,0.816,0.334,176,1982
47908,0.207,0.643,193,1763
47909,0.007,1.0,168,1876
47910,0,0.963,371,662
47911,0.9390000000000001,0.211,295,342
47912,0.477,0.373,57,143
47913,0.272,0.578,880,1098
47914,0.815,0.3350000000000001,413,1185
47915,0.615,0.235,869,1556
47916,0.255,0.895,390,1515
47917,0,0.988,895,1638
47918,0.113,0.737,682,749
47919,0.145,1.0,838,1080
47920,1.0,0.127,543,1819
47921,0.441,0.4089999999999999,936,1233
47922,0.915,0.235,951,1173
47923,0.22099999999999995,0.929,606,627
47924,0.574,0.5760000000000001,315,1014
47925,0.504,0.646,163,630
47926,0.691,0.4590000000000001,20,1517
47927,0.952,0,537,784
47928,0.628,0.222,60,145
47929,0.234,0.616,210,1252
47930,0.31200000000000006,0.838,727,1909
47931,0.85,0.3,561,1093
47932,0.828,0.022,992,1294
47933,0.373,0.477,58,1152
47934,0.506,0.344,432,1698
47935,0.6920000000000001,0.458,465,894
47936,0.943,0,702,814
47937,0.343,0.507,468,1931
47938,0.846,0.304,791,1604
47939,0.30100000000000005,0.849,454,1530
47940,0.605,0.545,270,543
47941,0.28500000000000003,0.865,499,605
47942,0.805,0.345,176,779
47943,0.711,0.139,223,1107
47944,0.631,0.519,479,576
47945,1.0,0.091,39,1092
47946,0.22199999999999995,0.928,165,1095
47947,0.374,0.776,1,1973
47948,1.0,0.057,749,1828
47949,0.48,0.37,59,1312
47950,0.24000000000000002,0.61,11,78
47951,0.34,0.8099999999999999,260,740
47952,0.071,0.779,10,1255
47953,0.841,0.009000000000000036,822,1708
47954,0.534,0.616,118,323
47955,0,0.914,613,1579
47956,1.0,0.052,338,1942
47957,0.878,0.272,709,936
47958,0.665,0.485,946,1715
47959,0.29500000000000004,0.855,923,1651
47960,0.692,0.4580000000000001,442,1967
47961,0.202,0.648,541,788
47962,0.872,0.278,984,1048
47963,0.529,0.621,116,1247
47964,0.156,0.694,938,1704
47965,0.339,0.511,406,841
47966,0.068,0.7819999999999999,160,773
47967,0,0.974,843,1351
47968,0.031000000000000055,0.819,905,1763
47969,0.396,0.754,372,538
47970,0.628,0.222,325,374
47971,0.402,0.44799999999999995,5,655
47972,0.33399999999999996,0.516,933,1119
47973,0.42299999999999993,0.427,478,1947
47974,0.548,0.602,51,665
47975,0,0.862,531,680
47976,0.8590000000000001,0.291,918,1731
47977,0.611,0.23900000000000002,343,855
47978,1.0,0.093,495,1422
47979,0.973,0,791,1837
47980,0.5279999999999999,0.322,14,806
47981,0.057,1.0,997,1048
47982,0.771,0.379,896,1628
47983,0.679,0.471,920,1798
47984,0.475,0.375,439,854
47985,0.164,0.986,649,938
47986,0.65,0.2,860,1888
47987,0.14200000000000004,0.708,341,1819
47988,0.5830000000000001,0.567,718,1308
47989,0.095,0.755,712,1300
47990,0.947,0.203,313,348
47991,0.47,0.38,631,967
47992,0.795,0.054999999999999966,87,1627
47993,0.889,0.261,748,1524
47994,0.492,0.658,805,1803
47995,0.069,0.781,405,1496
47996,0,0.928,2,127
47997,0.618,0.232,570,1341
47998,0,0.939,193,1020
47999,0.3949999999999999,0.455,773,1874
48000,0.06899999999999998,0.781,115,376
48001,0.6749999999999999,0.175,116,235
48002,0.854,0.296,896,1804
48003,0.6649999999999999,0.185,747,1301
48004,0.146,0.704,145,263
48005,1.0,0.067,495,781
48006,0.238,0.912,725,1897
48007,0.057,0.7929999999999999,186,498
48008,0.728,0.122,258,1970
48009,0.092,0.758,13,1282
48010,0.16,0.69,185,1713
48011,0,0.865,870,1746
48012,0.7929999999999999,0.057,597,987
48013,0.02,1.0,727,1085
48014,0.293,0.557,213,1591
48015,0.19700000000000004,0.953,35,1244
48016,0.6609999999999999,0.189,620,1402
48017,0.556,0.29399999999999993,204,1943
48018,0.038,0.8119999999999999,423,1959
48019,0,0.934,325,835
48020,0.12,0.73,890,1613
48021,0.7859999999999999,0.064,885,1331
48022,0.741,0.109,408,1242
48023,0.928,0.22199999999999995,123,1376
48024,0.988,0.162,36,1065
48025,0.723,0.12700000000000003,362,1040
48026,0.569,0.281,469,873
48027,0.828,0.022000000000000047,661,1183
48028,0.22999999999999995,0.92,938,1667
48029,0.727,0.12300000000000003,317,1066
48030,0.113,1.0,51,1058
48031,0.931,0.219,47,1258
48032,0.33899999999999997,0.511,43,791
48033,0.69,0.16,547,933
48034,0.195,0.955,112,1324
48035,0.307,0.543,556,842
48036,0.416,0.7340000000000001,861,878
48037,0.767,0.08299999999999999,224,1557
48038,0.337,0.513,380,701
48039,0,0.997,987,1764
48040,0.354,0.796,763,1613
48041,1.0,0.126,21,645
48042,0.457,0.693,939,1344
48043,0.15800000000000006,0.692,324,815
48044,0.501,0.349,12,330
48045,0.47,0.68,285,1195
48046,0.926,0.22399999999999995,801,1960
48047,0.926,0,605,1028
48048,0.136,1.0,296,1636
48049,0.06999999999999998,0.78,564,1553
48050,0.909,0.24099999999999996,663,1239
48051,0.282,0.568,59,1391
48052,0.714,0.136,542,703
48053,0.819,0.031000000000000055,418,1422
48054,0.685,0.46499999999999997,384,1930
48055,0.076,1.0,900,1854
48056,0,0.89,948,1220
48057,0.604,0.546,267,1788
48058,0.16200000000000006,0.688,595,1593
48059,0.8190000000000001,0.331,587,1870
48060,0.44200000000000006,0.708,590,1930
48061,0.14,1.0,624,1805
48062,0.777,0.373,834,920
48063,0.435,0.715,424,1933
48064,0.69,0.4600000000000001,784,1968
48065,0.263,0.887,152,270
48066,0.464,0.686,668,1905
48067,0.734,0.41600000000000004,878,1803
48068,0.23499999999999996,0.915,914,1241
48069,0.822,0.028000000000000053,305,1267
48070,0.882,0.268,306,637
48071,0.086,1.0,219,617
48072,0.696,0.15400000000000005,819,1478
48073,0.29200000000000004,0.858,30,1710
48074,0.529,0.621,809,1269
48075,0.114,1.0,437,1199
48076,0.597,0.553,371,1877
48077,0.242,0.608,879,1346
48078,0.088,0.762,429,1757
48079,0.3969999999999999,0.453,606,1203
48080,1.0,0.076,221,854
48081,1.0,0.043,219,674
48082,0.30499999999999994,0.545,752,1751
48083,0.04,0.8099999999999999,276,1481
48084,0.16,0.69,979,1952
48085,0.865,0,20,1886
48086,0.674,0.476,439,1549
48087,0.655,0.495,859,1066
48088,0.88,0.27,903,1119
48089,0.632,0.218,513,1937
48090,0.8390000000000001,0.311,671,1216
48091,0.68,0.16999999999999996,135,1434
48092,0.95,0,995,1958
48093,0.5379999999999999,0.312,487,925
48094,0.334,0.5159999999999999,40,1196
48095,0.715,0.435,632,1981
48096,1.0,0.021,474,1463
48097,0.30400000000000005,0.846,828,1558
48098,0.266,0.584,117,931
48099,0.07799999999999999,0.772,524,1738
48100,0.8029999999999999,0.047,26,723
48101,0.785,0.365,889,1868
48102,0.622,0.228,805,1289
48103,0.483,0.667,866,1006
48104,0.4,0.44999999999999996,725,1149
48105,0.966,0,668,1733
48106,0.16599999999999995,0.684,250,343
48107,0.378,0.772,890,1487
48108,1.0,0.077,890,1193
48109,0.564,0.28600000000000003,943,1850
48110,0.298,0.5519999999999999,311,1169
48111,0.559,0.291,596,987
48112,0.682,0.16799999999999995,923,1461
48113,0.462,0.6880000000000001,844,1494
48114,0.818,0.332,285,453
48115,0.04,1.0,54,55
48116,0.788,0.06199999999999997,443,1351
48117,0.473,0.677,337,811
48118,0.8230000000000001,0.327,211,1390
48119,0.164,0.6859999999999999,99,750
48120,0.195,0.6549999999999999,405,872
48121,0.716,0.43400000000000005,661,810
48122,0.904,0.24599999999999997,411,634
48123,0.248,0.902,295,1385
48124,0.784,0.366,583,1358
48125,0.133,1.0,791,1811
48126,0.903,0.24699999999999997,933,1607
48127,0.492,0.358,169,1511
48128,0.44600000000000006,0.704,273,373
48129,0.31899999999999995,0.531,138,1451
48130,0.342,0.8079999999999999,536,829
48131,0.574,0.5760000000000001,671,1781
48132,0.33999999999999997,0.81,101,349
48133,0.482,0.368,557,1201
48134,0.06,0.7899999999999999,765,888
48135,0.803,0.04699999999999996,367,1194
48136,0.487,0.663,218,1285
48137,0.659,0.491,329,627
48138,0.24099999999999996,0.909,81,1724
48139,0.5810000000000001,0.569,526,1934
48140,0.901,0.24899999999999997,662,1738
48141,0.012,0.838,26,807
48142,0.23800000000000002,0.612,494,1428
48143,0.968,0.18200000000000002,659,966
48144,0.5650000000000001,0.285,234,1802
48145,0.897,0,576,1480
48146,0.393,0.757,318,812
48147,0.807,0.343,157,1694
48148,0.741,0.109,345,1973
48149,0.46,0.6900000000000001,436,1494
48150,0.957,0.19300000000000003,226,1061
48151,0.817,0.03300000000000006,115,1575
48152,0.677,0.17299999999999996,946,1119
48153,0.33899999999999997,0.811,144,237
48154,0.248,0.902,957,1311
48155,0.436,0.41400000000000003,433,987
48156,0.537,0.31299999999999994,215,394
48157,0.225,0.625,999,1585
48158,0.731,0.119,536,646
48159,0.877,0.273,991,1043
48160,0.46499999999999997,0.385,897,1589
48161,0.755,0.095,187,1280
48162,0.73,0.12,597,1287
48163,0.551,0.599,512,1424
48164,0.586,0.264,44,1856
48165,0.264,0.586,254,464
48166,0.202,0.9480000000000001,789,1666
48167,0.223,0.927,479,1718
48168,0.204,0.646,384,1642
48169,0.892,0,904,1025
48170,0.351,0.799,420,1552
48171,0.01400000000000004,0.836,515,735
48172,0.43400000000000005,0.416,106,680
48173,0.45,0.7000000000000001,928,1787
48174,0.662,0.488,160,931
48175,1.0,0.129,921,1152
48176,0.688,0.162,373,1506
48177,0.188,0.9620000000000001,389,1641
48178,0.207,0.9430000000000001,570,1603
48179,0.834,0.31600000000000006,403,969
48180,0.855,0.29500000000000004,578,770
48181,0.961,0.189,516,1561
48182,0.16,0.99,367,1302
48183,0.39,0.76,880,1667
48184,0.598,0.252,254,645
48185,0.9620000000000001,0.188,673,1809
48186,0.348,0.802,952,1042
48187,0.911,0,914,1744
48188,0.976,0.17400000000000002,275,384
48189,0.43300000000000005,0.717,421,1787
48190,0.23999999999999996,0.91,973,1587
48191,0.601,0.24900000000000003,405,1469
48192,0.8590000000000001,0.291,761,1330
48193,0.914,0.23599999999999996,785,1993
48194,0.456,0.6940000000000001,145,235
48195,0.018,1.0,455,1284
48196,0.44200000000000006,0.708,381,1479
48197,0.44299999999999995,0.407,402,1269
48198,0.226,0.624,395,1845
48199,1.0,0.055,948,1097
48200,0.20000000000000004,0.95,181,318
48201,0.698,0.45200000000000007,475,1917
48202,0.329,0.521,517,1887
48203,0.07499999999999998,0.775,281,1191
48204,0.32399999999999995,0.526,8,155
48205,0.403,0.44699999999999995,74,496
48206,0.3849999999999999,0.465,247,1063
48207,0.247,0.603,487,574
48208,0.159,0.991,278,390
48209,0.254,0.596,780,919
48210,0.747,0.10300000000000001,687,1976
48211,0.7280000000000001,0.422,151,532
48212,0.083,1.0,667,1240
48213,0.178,0.672,166,710
48214,0.225,0.925,193,1763
48215,0.54,0.61,193,1002
48216,0.623,0.527,291,1387
48217,0.096,0.754,28,375
48218,0.83,0.32,281,791
48219,0.666,0.18399999999999997,26,1813
48220,0,0.989,811,1374
48221,0.388,0.462,870,1845
48222,0.017,0.833,820,1105
48223,0.123,0.727,972,1124
48224,0.12600000000000003,0.724,383,898
48225,0.304,0.846,553,750
48226,0.535,0.315,332,1298
48227,0.993,0,613,663
48228,0.617,0.233,288,524
48229,0.323,0.8270000000000001,500,1876
48230,0.936,0.214,598,1626
48231,0.408,0.44200000000000006,594,817
48232,0.307,0.8430000000000001,532,1201
48233,0.48,0.67,952,1447
48234,0.034,1.0,916,1059
48235,0.688,0.4620000000000001,501,1198
48236,0.208,0.642,30,347
48237,0.859,0,123,796
48238,0.923,0.22699999999999995,296,1569
48239,0.8570000000000001,0.293,218,996
48240,0.288,0.862,936,1129
48241,0.784,0.366,268,1830
48242,0.762,0.388,224,907
48243,0.5,0.65,214,1014
48244,0.937,0.213,7,1371
48245,0.963,0.187,943,1986
48246,0.068,0.7819999999999999,161,518
48247,0.445,0.4049999999999999,698,794
48248,0.593,0.557,565,831
48249,0.243,0.607,281,1100
48250,0.719,0.431,827,1281
48251,0.5720000000000001,0.578,590,1960
48252,0.12,0.73,909,1012
48253,0.285,0.5650000000000001,316,1767
48254,0,0.995,612,829
48255,0.337,0.513,644,1255
48256,0.195,0.6549999999999999,863,1539
48257,0.79,0.05999999999999997,925,1047
48258,0.513,0.637,851,1985
48259,0.258,0.592,826,1020
48260,0.767,0.083,922,1762
48261,0,0.869,519,1934
48262,0.956,0,158,1170
48263,0,0.946,729,982
48264,0.386,0.46399999999999997,363,1628
48265,0.023,1.0,920,1310
48266,0.845,0.005,270,1190
48267,0.1,0.75,335,1673
48268,0.68,0.16999999999999996,560,1759
48269,0.308,0.842,707,1297
48270,0.79,0.36,498,1174
48271,0.862,0.28800000000000003,197,1676
48272,0.07999999999999999,0.77,272,1170
48273,0.133,0.717,34,1109
48274,0.843,0.007000000000000034,843,1063
48275,0.299,0.551,854,1464
48276,0,0.946,850,1668
48277,0.8210000000000001,0.329,485,1463
48278,0.15300000000000005,0.697,210,1105
48279,0.992,0,856,1807
48280,0.428,0.42200000000000004,349,503
48281,0.995,0.155,994,1133
48282,0.18500000000000003,0.965,790,1526
48283,0.75,0.1,333,1424
48284,0.771,0.07899999999999999,69,1313
48285,0.471,0.379,739,1391
48286,0.469,0.381,248,377
48287,0.87,0.28,859,1756
48288,0.585,0.265,859,1558
48289,0.488,0.662,21,288
48290,0.628,0.522,431,1587
48291,0.894,0.256,481,1920
48292,0.07899999999999999,0.771,636,1094
48293,0.992,0.158,884,1083
48294,0.802,0.04799999999999996,633,734
48295,0.86,0.29000000000000004,17,1622
48296,0.623,0.527,538,1606
48297,0.02,0.83,1000,1610
48298,0.7100000000000001,0.44,888,1073
48299,0.738,0.112,778,993
48300,0.28400000000000003,0.866,816,1949
48301,0.536,0.31399999999999995,633,917
48302,0.251,0.599,302,621
48303,0.286,0.564,964,1259
48304,0.55,0.29999999999999993,338,1777
48305,0.12,0.73,793,969
48306,0.676,0.474,497,1256
48307,0.64,0.51,594,763
48308,0.797,0.353,481,1075
48309,0.026,1.0,516,1063
48310,0.582,0.5680000000000001,1000,1879
48311,0.24700000000000003,0.603,810,1035
48312,0.175,0.6749999999999999,184,1829
48313,0.628,0.222,27,485
48314,0.298,0.852,85,1392
48315,0.895,0.255,567,893
48316,0.313,0.537,276,1715
48317,0.608,0.542,392,1503
48318,0.629,0.521,372,1789
48319,0.826,0.024,955,1419
48320,0.427,0.723,807,845
48321,0.507,0.343,19,1240
48322,0.791,0.359,319,346
48323,0.754,0.396,135,843
48324,0.911,0.23899999999999996,840,929
48325,0.266,0.884,561,661
48326,0.652,0.498,413,642
48327,0.972,0.17800000000000002,863,1825
48328,0.359,0.491,819,1569
48329,0.842,0.008,0,1760
48330,0.476,0.674,795,1905
48331,0.559,0.591,762,773
48332,0.098,0.752,313,1970
48333,0.988,0,609,907
48334,0.577,0.273,324,1538
48335,0.774,0.376,485,1166
48336,0.971,0.17900000000000002,355,434
48337,0.761,0.389,396,950
48338,0.005000000000000032,0.845,715,1842
48339,0.5650000000000001,0.285,221,761
48340,0.416,0.7340000000000001,327,1598
48341,0.985,0.165,112,1565
48342,0.379,0.471,358,1225
48343,0.07199999999999998,0.778,530,1342
48344,0.245,0.605,816,1407
48345,0.46299999999999997,0.387,870,1021
48346,0.422,0.42800000000000005,749,1746
48347,0.847,0.30300000000000005,652,1386
48348,0.917,0,303,990
48349,0.24799999999999997,0.902,250,1580
48350,0.327,0.8230000000000001,350,1757
48351,0.981,0,648,1620
